tt0064418	nm0000659	1969	Adventure,Comedy,Musical
tt1854564	nm0503567	2013	Adventure,Family,Fantasy
tt1855199	nm0671567	2012	Action,Crime,Drama
tt1855199	nm0447695	2012	Action,Crime,Drama
tt1860213	nm1374980	2016	Comedy
tt1869653	nm0066144	2012	Comedy,Sci-Fi
tt1872818	nm1374980	2012	Comedy,Drama,Romance
tt1878942	nm0170550	2014	Comedy,Drama,Romance
tt1879032	nm0732497	2013	Comedy,Fantasy
tt1879032	nm0447695	2013	Comedy,Fantasy
tt1881109	nm0290556	2018	Comedy,Drama
tt1881109	nm2002649	2018	Comedy,Drama
tt1895587	nm0749263	2015	Crime,Drama,History
tt1920849	nm0135221	2012	Comedy,Romance
tt1931435	nm0001337	2013	Comedy,Drama,Romance
tt1932718	nm0749263	2012	Comedy,Drama,Romance
tt1937449	nm1374980	2012	Drama,Sport,Thriller
tt1939659	nm1631269	2013	Drama,Horror
tt1945062	nm0290556	2012	Drama
tt1956620	nm0000139	2014	Comedy,Romance
tt1956637	nm0434712	2012	Drama,History
tt1965065	nm0135221	2012	Comedy,Romance
tt1967545	nm0000701	2013	Drama,Romance
tt1967614	nm0005182	2016	Comedy
tt1969062	nm0749263	2014	Comedy,Drama,Romance
tt1972646	nm0290556	2011	Biography,Documentary
tt1977817	nm0434712	2011	Action,Drama
tt1980929	nm0749263	2013	Comedy,Drama,Music
tt1981677	nm0447695	2012	Comedy,Music,Romance
tt1985949	nm1144419	2016	Action,Adventure,Animation
tt1985966	nm0267506	2013	Action,Adventure,Animation
tt1996264	nm0310966	2012	Comedy
tt2004420	nm0736622	2014	Comedy
tt2004420	nm0126284	2014	Comedy
tt2004420	nm1374980	2014	Comedy
tt2004420	nm0001435	2014	Comedy
tt2005151	nm1706767	2016	Comedy,Crime,Drama
tt2005164	nm0000501	2012	Comedy,Thriller
tt2005408	nm0000702	\N	Comedy,Drama,Fantasy
tt2006040	nm0670408	2012	Comedy
tt2024432	nm0565250	2013	Comedy,Crime
tt2024544	nm1055413	2013	Biography,Drama,History
tt2025690	nm0051509	2016	Action,Drama,History
tt2034031	nm1631269	2014	Comedy,Drama,Romance
tt2053423	nm1325419	2012	Comedy,Drama
tt2059187	nm0059431	\N	Comedy
tt2062700	nm1055413	2017	Drama,Music,Romance
tt2063011	nm1727100	2012	Action,Drama,Thriller
tt2063626	nm0170550	2014	Drama
tt2080374	nm1055413	2015	Biography,Drama
tt2080374	nm0000701	2015	Biography,Drama
tt2080374	nm0736622	2015	Biography,Drama
tt2080374	nm0001099	2015	Biography,Drama
tt2091935	nm0447695	2015	Action,Comedy,Romance
tt2094766	nm1055413	2016	Action,Adventure,Fantasy
tt2094856	nm0910607	2012	Documentary
tt2096672	nm0001099	2014	Adventure,Comedy
tt2097307	nm0068338	2012	Action,Comedy,Romance
tt2103254	nm0565250	2014	Comedy,Romance
tt2103281	nm0785227	2014	Action,Adventure,Drama
tt2120120	nm0001191	2015	Action,Comedy,Fantasy
tt2133333	nm0290556	2012	Biography,Drama,Romance
tt2137359	nm0000501	2013	Thriller
tt2139881	nm0785227	2019	Comedy
tt2139881	nm0000234	2019	Comedy
tt2139881	nm2053085	2019	Comedy
tt2139881	nm0736622	2019	Comedy
tt2140479	nm0447695	2016	Action,Crime,Drama
tt2140629	nm1144419	2018	Comedy
tt2158731	nm0170550	2009	Drama
tt2170593	nm0565250	2014	Comedy,Drama
tt2171791	nm0290556	2015	Drama,Family,Thriller
tt2172891	nm0290556	2012	Comedy,Documentary,Thriller
tt2172985	nm0059431	2013	Comedy,Crime,Thriller
tt2180411	nm0447695	2014	Adventure,Comedy,Drama
tt2191701	nm0001191	2013	Comedy
tt2193215	nm1055413	2013	Crime,Drama,Thriller
tt2193215	nm0000139	2013	Crime,Drama,Thriller
tt2195548	nm0748620	2013	Comedy,Drama
tt2201221	nm0068338	2013	Comedy,Drama
tt2203939	nm0000139	2014	Comedy,Romance
tt2203939	nm0005182	2014	Comedy,Romance
tt2218003	nm0051509	2013	Crime,Drama,Mystery
tt2226417	nm0126284	2013	Horror,Mystery,Thriller
tt2226597	nm0000701	2017	Action,Adventure,Drama
tt2229499	nm0330687	2013	Comedy,Drama,Romance
tt2234025	nm2355635	2013	Comedy
tt2234155	nm0126284	2013	Comedy
tt2244901	nm0126284	2013	Comedy,Romance
tt2249081	nm0051509	2017	Thriller
tt2265398	nm0447695	2013	Comedy,Drama,Romance
tt2265534	nm0068338	2013	Drama,Romance
tt2268016	nm0093589	2015	Comedy,Drama,Music
tt2273657	nm0290556	2015	Crime,Drama,Mystery
tt2273657	nm1706767	2015	Crime,Drama,Mystery
tt2294449	nm1706767	2014	Action,Comedy,Crime
tt2294629	nm0068338	2013	Adventure,Animation,Comedy
tt2304933	nm1631269	2016	Action,Adventure,Sci-Fi
tt2305051	nm0000702	2014	Adventure,Biography,Drama
tt2312718	nm0290556	2013	Action,Crime,Drama
tt2316204	nm1055413	2017	Horror,Sci-Fi,Thriller
tt2316204	nm1144419	2017	Horror,Sci-Fi,Thriller
tt2316479	nm2355635	2018	Comedy
tt2321502	nm0933988	2015	Drama,Sci-Fi,Thriller
tt2326574	nm0000501	2014	Drama,Music
tt2333804	nm0910607	2013	Comedy,Drama,Fantasy
tt2345112	nm1374980	2013	Drama,History,Mystery
tt2351102	nm0066144	\N	Drama
tt2352488	nm0290556	2013	Documentary
tt2358925	nm2002649	2015	Comedy
tt2365580	nm1325419	2018	Comedy,Drama
tt2369317	nm0093589	2014	Comedy,Drama,Sci-Fi
tt2377322	nm0051509	2014	Horror,Mystery,Thriller
tt2378776	nm0066144	2015	Comedy
tt2379713	nm0910607	2015	Action,Adventure,Thriller
tt2381249	nm0670408	2015	Action,Adventure,Thriller
tt2381991	nm0000234	2016	Action,Adventure,Drama
tt2386490	nm1325419	2019	Action,Adventure,Animation
tt2388771	nm0785227	2018	Adventure,Drama,Family
tt2390237	nm0296545	2014	Comedy,Romance,Sport
tt2390237	nm0429069	2014	Comedy,Romance,Sport
tt2393845	nm0670408	2014	Comedy,Crime,Thriller
tt2395427	nm0749263	2015	Action,Adventure,Sci-Fi
tt2396046	nm0001191	2011	Documentary
tt2398241	nm0933988	2017	Adventure,Animation,Comedy
tt2398249	nm0748620	2014	Comedy,Romance
tt2402101	nm0000234	2015	Action,Drama,Mystery
tt2402101	nm1631269	2015	Action,Drama,Mystery
tt2404463	nm0565250	2013	Action,Comedy,Crime
tt2406566	nm0000234	2017	Action,Mystery,Thriller
tt2443822	nm0933988	2015	Drama,Horror,Thriller
tt2452254	nm1631269	2014	Drama
tt2452386	nm0748620	2016	Comedy,Drama
tt2461150	nm1325419	2016	Action,Comedy,Crime
tt2463288	nm0006969	2014	Comedy
tt2463512	nm1325419	2013	Drama,Romance
tt2474024	nm0447695	2014	Comedy,Drama,Musical
tt2479478	nm0001191	2015	Comedy,Western
tt2479800	nm0290556	2013	Drama
tt2481498	nm1374980	\N	Biography,Crime,Thriller
tt2490326	nm0933988	2014	Action,Comedy,Horror
tt2510028	nm0671567	2014	Drama,Thriller,Western
tt2510894	nm0001191	2015	Animation,Comedy,Family
tt2518788	nm1055413	2013	Documentary,History,Sport
tt2531344	nm0005182	2018	Comedy
tt2542490	nm0059431	2010	Adventure,Animation,Comedy
tt2547584	nm1055413	2016	Drama,Romance
tt2557490	nm0000234	2014	Comedy,Romance,Western
tt2569236	nm0000501	2013	Crime,Thriller
tt2576852	nm1631269	2013	Adventure,Animation,Drama
tt2617626	nm0066144	\N	Action,Crime,Thriller
tt2637294	nm0732497	2015	Comedy,Sci-Fi
tt2639254	nm0000701	2014	Drama,Romance
tt2639336	nm1631269	2018	Drama,Thriller
tt2652092	nm0000702	2014	Biography,Drama
tt2692134	nm1320827	2015	Drama
tt2702724	nm0565250	2016	Comedy
tt2702724	nm0068338	2016	Comedy
tt2713180	nm0503567	2014	Action,Drama,War
tt2713180	nm0671567	2014	Action,Drama,War
tt2751394	nm0051509	2013	Biography,Comedy,Documentary
tt2752736	nm0933988	2013	Adventure,Comedy,Family
tt2771372	nm0068338	2014	Crime,Drama,Mystery
tt2788710	nm0290556	2014	Comedy
tt2788710	nm0736622	2014	Comedy
tt2788710	nm1320827	2014	Comedy
tt2788710	nm0135221	2014	Comedy
tt2788716	nm1325419	2014	Comedy,Drama
tt2788732	nm0397171	2016	Action,Adventure,Comedy
tt2802136	nm0001337	2015	Comedy,Crime,Thriller
tt2823054	nm1374980	2016	Adventure,Comedy,Romance
tt2823054	nm0447695	2016	Adventure,Comedy,Romance
tt2825596	nm0290556	2018	Drama
tt2848292	nm0447695	2015	Comedy,Music
tt2854926	nm0429069	2018	Comedy
tt2884018	nm1055413	2015	Drama,History,War
tt2901548	nm1727100	2013	Action,Comedy,Drama
tt2908446	nm0000701	2015	Action,Adventure,Sci-Fi
tt2910904	nm0000701	2015	Comedy,Drama
tt2912522	nm1378320	2013	Comedy,Drama
tt2926554	nm0749263	2013	Documentary,Drama
tt2955096	nm0447695	2014	Comedy,Drama
tt2967224	nm0000702	2015	Action,Comedy,Crime
tt2992000	nm0290556	2015	Drama
tt3014284	nm2002649	2017	Action,Adventure,Animation
tt3026144	nm0290556	2014	Drama
tt3079380	nm0565250	2015	Action,Comedy,Crime
tt3079380	nm0126284	2015	Action,Comedy,Crime
tt3105662	nm0001288	2014	Comedy
tt3110958	nm0749263	2016	Action,Adventure,Comedy
tt3110958	nm2002649	2016	Action,Adventure,Comedy
tt3121332	nm1325419	2015	Drama
tt3149890	nm0066144	2016	Action,Crime,Drama
tt3172532	nm1325419	2015	Drama,Romance
tt3181400	nm0001435	2016	Action,Adventure,Animation
tt3183972	nm0093589	\N	Biography
tt3201640	nm0135221	2018	Sci-Fi,Thriller
tt3201640	nm0671567	2018	Sci-Fi,Thriller
tt3203616	nm0001191	2014	Comedy,Drama,Fantasy
tt3224036	nm0290556	2017	Fantasy,Horror,Sci-Fi
tt3262252	nm0290556	2015	Biography,Drama
tt3266284	nm1631269	2017	Crime,Drama,Mystery
tt3270108	nm0001337	2014	Drama,Family,Music
tt3286560	nm0000234	2016	Drama
tt3289712	nm0001337	2015	Comedy,Drama
tt3305308	nm1055413	2016	Action,Crime,Drama
tt3318750	nm0126284	2014	Comedy,Drama
tt3344694	nm0051509	2016	Drama,Romance
tt3385516	nm1055413	2016	Action,Adventure,Sci-Fi
tt3410834	nm0001099	2016	Action,Adventure,Mystery
tt3412884	nm0000501	2016	Drama
tt3416668	nm0330687	\N	Sci-Fi,Thriller
tt3442006	nm0447695	2014	Drama
tt3450958	nm0785227	2017	Action,Adventure,Drama
tt3462710	nm0001337	2017	Drama,Thriller
tt3469046	nm1325419	2017	Action,Adventure,Animation
tt3470600	nm0000702	2016	Animation,Comedy,Family
tt3488710	nm0330687	2015	Adventure,Biography,Crime
tt3501062	nm0933988	\N	Adventure,Animation,Comedy
tt3501632	nm0749263	2017	Action,Adventure,Comedy
tt3513548	nm1706767	\N	Drama
tt3519772	nm0290556	2016	Drama,Thriller,War
tt3521126	nm0290556	2017	Biography,Comedy,Drama
tt3521126	nm2002649	2017	Biography,Comedy,Drama
tt3521126	nm0310966	2017	Biography,Comedy,Drama
tt3521126	nm0736622	2017	Biography,Comedy,Drama
tt3530002	nm0330687	2015	Adventure,Comedy,Fantasy
tt3530002	nm0736622	2015	Adventure,Comedy,Fantasy
tt3530002	nm3255459	2015	Adventure,Comedy,Fantasy
tt3530002	nm0135221	2015	Adventure,Comedy,Fantasy
tt3531824	nm2002649	2016	Action,Adventure,Crime
tt3534282	nm1144419	2015	Adventure,Comedy,Drama
tt3563782	nm0671567	2014	Documentary,History,News
tt3638396	nm1378320	2015	Drama,Mystery
tt3640682	nm0798971	2015	Drama
tt3651804	nm0170550	2015	Comedy,Drama
tt3652862	nm0732497	2016	Comedy,Drama,Romance
tt3659388	nm1325419	2015	Adventure,Drama,Sci-Fi
tt3704700	nm1631269	2016	Biography,Drama
tt3706352	nm0931329	\N	Thriller
tt3708886	nm0671567	2016	Action,Comedy
tt3713030	nm0290556	2015	Biography,Drama,Romance
tt3714720	nm0447695	2016	Comedy,Drama,Romance
tt3721964	nm0000234	2018	Action,Comedy,Crime
tt3729594	nm0135221	2019	Action,Adventure,Fantasy
tt3774114	nm0330687	2016	Biography,Drama,Thriller
tt3774466	nm0798971	2015	Comedy,Drama,Romance
tt3778644	nm2255973	2018	Action,Adventure,Fantasy
tt3784042	nm0000501	2016	Comedy,Drama,Family
tt3787590	nm1374980	2015	Drama,Music,Romance
tt3797512	nm1325419	\N	Comedy
tt3799694	nm0093589	2016	Action,Comedy,Crime
tt3829884	nm0001288	2015	Comedy,Drama,Romance
tt3859304	nm0170550	2015	Comedy,Drama,Sport
tt3874544	nm0001435	2017	Animation,Comedy,Family
tt3896178	nm0290556	\N	Biography,Drama
tt3960412	nm0798971	2016	Comedy,Music
tt4034228	nm0931329	2016	Drama
tt4049962	nm0736622	\N	Comedy
tt4049962	nm2355635	\N	Comedy
tt4061010	nm0000501	2015	Thriller
tt4061952	nm0434712	\N	Animation
tt4076926	nm0290556	2015	Comedy,Drama
tt4131800	nm0671567	2017	Adventure,Animation,Comedy
tt4151800	nm0290556	2011	Documentary
tt4181052	nm0051509	2016	Comedy
tt4193394	nm0503567	2016	Drama,Romance
tt4218708	nm0565250	\N	Adventure,Comedy
tt4269118	nm0170550	\N	Horror
tt4289456	nm0434712	2018	Documentary
tt4302938	nm0000234	2016	Adventure,Animation,Family
tt4357198	nm0503567	\N	Drama,Thriller
tt4390076	nm0001288	2015	Documentary
tt4411618	nm0290556	2016	Drama
tt4426464	nm0290556	2018	Animation
tt4429160	nm1631269	2018	Animation
tt4433970	nm0429069	2015	Comedy,Drama,Romance
tt4438848	nm0736622	2016	Comedy
tt4438848	nm0126284	2016	Comedy
tt4438848	nm1374980	2016	Comedy
tt4438848	nm1631269	2016	Comedy
tt4442130	nm0290556	2015	Crime,Drama,Western
tt4463816	nm0670408	2018	Drama,Thriller
tt4468634	nm0931329	2016	Drama
tt4501244	nm0290556	2016	Comedy
tt4501454	nm0126284	2015	Comedy,Drama,Romance
tt4517574	nm0434712	2015	Documentary,Drama,History
tt4520988	nm0068338	2019	Adventure,Animation,Comedy
tt4527254	nm0749263	2016	Documentary
tt4572792	nm0798971	2017	Crime,Drama,Thriller
tt4577974	nm0290556	2017	Drama
tt4585910	nm0290556	2018	Drama
tt4595882	nm0565250	2018	Biography,Comedy,Drama
tt4602066	nm0748620	2018	Biography,Drama,War
tt4602066	nm0001099	2018	Biography,Drama,War
tt4622512	nm0798971	2017	Biography,Comedy,Drama
tt4624424	nm0001288	2016	Adventure,Animation,Comedy
tt4625330	nm2255973	2014	\N
tt4651520	nm0068338	2016	Comedy
tt4659082	nm0290556	2014	Drama
tt4669252	nm0910607	2018	Biography,Crime,Drama
tt4682786	nm0000701	2016	Drama,Romance
tt4682786	nm0671567	2016	Drama,Romance
tt4729430	nm0429069	\N	Animation
tt4762824	nm1144419	2018	Comedy
tt4765284	nm0447695	2017	Comedy,Music
tt4769836	nm0001191	2016	Action,Adventure,Comedy
tt4779682	nm0933988	2018	Action,Horror,Sci-Fi
tt4877122	nm0267506	2017	Adventure,Animation,Comedy
tt4881806	nm0397171	2018	Action,Adventure,Sci-Fi
tt4915672	nm0001288	2018	Action,Adventure
tt4996022	nm0059431	2016	Drama,Romance
tt5028598	nm1320827	2017	Comedy,Drama,Family
tt5079484	nm0330687	\N	Thriller
tt5095030	nm0748620	2018	Action,Adventure,Sci-Fi
tt5097410	nm0447695	\N	Family,Fantasy
tt5112584	nm0000701	\N	Biography,Drama
tt5124396	nm0290556	2018	Thriller
tt5178234	nm0006969	\N	Drama,War
tt5208216	nm0931329	2017	Drama,Family,Mystery
tt5220122	nm0001191	2018	Animation,Comedy,Family
tt5222768	nm0429069	2018	Adventure,Animation
tt5249200	nm0290556	2017	Drama
tt5249200	nm0429069	2017	Drama
tt5267482	nm0785227	\N	Fantasy
tt5270464	nm0748620	2015	Documentary
tt5294550	nm0931329	2017	Biography,Crime,Drama
tt5314190	nm0503567	2018	Adventure,Animation,Family
tt5420886	nm0093589	2017	Adventure,Drama,Mystery
tt5441370	nm0330687	\N	Comedy,Musical
tt5460880	nm0748620	2017	Comedy,Drama
tt5462390	nm1374980	\N	Drama
tt5485526	nm0006969	\N	Drama
tt5517318	nm0330687	\N	Drama,History,War
tt5536736	nm0001191	2017	Comedy,Drama
tt5559544	nm0933988	2017	Drama
tt5563306	nm0503567	\N	Thriller
tt5574372	nm0748620	2016	Animation,Comedy
tt5580252	nm0290556	2017	Drama,Thriller
tt5603256	nm0441042	2016	Comedy,Romance
tt5607096	nm0126284	2018	Comedy,Drama,Music
tt5610554	nm0000234	2018	Comedy
tt5611424	nm1378320	2017	Comedy,Horror,Thriller
tt5619332	nm0565250	2018	Comedy
tt5639446	nm0093589	\N	Drama,Sci-Fi
tt5657848	nm3255459	\N	Comedy
tt5666304	nm2002649	2017	Comedy,Romance
tt5699180	nm0290556	2018	Drama
tt5719700	nm0000702	2017	Comedy,Drama,Romance
tt5727208	nm1706767	\N	Crime,Drama,Mystery
tt5737536	nm0290556	2018	Sci-Fi
tt5765844	nm1055413	\N	Action,Comedy,Crime
tt5788136	nm0290556	2017	Thriller
tt5798014	nm3255459	\N	Comedy
tt5801530	nm0001099	2016	Documentary
tt5822564	nm0565250	\N	Action,Crime,Drama
tt5825380	nm0000701	2017	Drama
tt5848272	nm0068338	2018	Adventure,Animation,Comedy
tt5851894	nm0001288	\N	Action
tt5866708	nm0290556	2014	Drama
tt5893332	nm0001191	2017	Comedy
tt5933560	nm0933988	2017	Comedy
tt5986204	nm0008533	2016	Comedy
tt6010628	nm0429069	2018	Romance
tt6014408	nm0290556	2017	Action
tt6015256	nm0290556	2017	Action
tt6017942	nm0290556	2018	Action,Sci-Fi
tt6085642	nm1378320	2017	Adventure,Comedy
tt6105098	nm2255973	2019	Adventure,Animation,Drama
tt6105098	nm0441042	2019	Adventure,Animation,Drama
tt6105098	nm0736622	2019	Adventure,Animation,Drama
tt6105098	nm0434712	2019	Adventure,Animation,Drama
tt6142496	nm2002649	2018	Drama
tt6173484	nm2355635	2018	Comedy
tt6175234	nm0441042	2017	Comedy,Drama
tt6213952	nm0093589	2017	Drama,Romance
tt6217926	nm0931329	\N	Drama,Musical
tt6257174	nm1631269	2018	Comedy,Drama,Romance
tt6259068	nm0429069	2016	Documentary
tt6259380	nm1378320	2018	Sci-Fi
tt6288124	nm1706767	2018	Biography,Comedy,Drama
tt6341542	nm1325419	\N	Comedy,Musical
tt6359956	nm0068338	2017	Adventure,Comedy
tt6388074	nm0093589	2018	Drama
tt6423886	nm2355635	2018	Comedy
tt6436726	nm0330687	\N	Drama
tt6513872	nm1325419	\N	Comedy,Drama
tt6518270	nm0732497	2018	Comedy
tt6565702	nm1055413	2018	Action,Adventure,Sci-Fi
tt6572702	nm0296545	2017	Animation,Comedy,Family
tt6587640	nm0447695	2020	Adventure,Animation,Comedy
tt6599206	nm0001288	2017	Documentary
tt6744360	nm0670408	2018	Drama
tt6791096	nm0931329	2018	Comedy
tt6808782	nm0290556	2013	Drama
tt6821012	nm0001191	2018	Comedy
tt6881230	nm0931329	2018	Crime,Drama,Mystery
tt6890542	nm1631269	\N	Drama,Romance
tt6905696	nm0670408	2018	Comedy,Horror
tt6910006	nm0503567	2018	Drama
tt7008874	nm0565250	2019	Comedy,Musical
tt7026676	nm0000702	\N	Drama
tt7040874	nm0447695	2018	Crime,Mystery,Thriller
tt7078658	nm0447695	\N	Comedy
tt7125860	nm2002649	2018	Crime,Drama,Romance
tt7126948	nm1325419	2019	Action,Adventure,Fantasy
tt7133686	nm0290556	2018	Action,Adventure,Animation
tt7133686	nm0671567	2018	Action,Adventure,Animation
tt7170950	nm0068338	2018	Comedy
tt7170950	nm0736622	2018	Comedy
tt7170950	nm0001288	2018	Comedy
tt7170950	nm2699047	2018	Comedy
tt7178640	nm0565250	\N	Action,Comedy
tt7235456	nm0059431	\N	Drama,Horror
tt7241980	nm0565250	\N	Drama
tt7260048	nm2355635	2017	Drama
tt7264080	nm1631269	2017	Comedy,Drama
tt7264080	nm0126284	2017	Comedy,Drama
tt7322012	nm0000702	\N	Drama
tt7374948	nm1320827	\N	Comedy
tt7401588	nm0126284	2019	Comedy
tt7424200	nm0068338	2018	Action,Animation,Comedy
tt7604980	nm0001099	2017	Documentary,Music
tt7641882	nm0290556	\N	Action,Adventure,Sci-Fi
tt7671064	nm3255459	\N	Drama
tt7736460	nm0749263	2018	Biography,Drama
tt7736460	nm0503567	2018	Biography,Drama
tt7736460	nm0736622	2018	Biography,Drama
tt7752126	nm0006969	\N	Horror
tt7823910	nm0296545	2018	Comedy
tt7860270	nm0068338	2018	Documentary
tt7874330	nm0749263	2017	Documentary
tt7890826	nm0000701	2019	Action,Adventure,Animation
tt7890826	nm0290556	2019	Action,Adventure,Animation
tt7893692	nm0267506	2003	Comedy
tt7904560	nm0008533	2019	Sci-Fi
tt8000718	nm0051509	\N	Thriller
